year,month,year_month,airport_name,airport_normalized,province,passengers,operations,cargo_kg,source_file,source_sheet
2018,8,2018-08,La Gomera,LA GOMERA,Santa Cruz de Tenerife,9336,314,195,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,La Palma,LA PALMA,Santa Cruz de Tenerife,132346,1958,36720,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Lanzarote Cesar Manrique,LANZAROTE CESAR MANRIQUE,Las Palmas,685221,5370,130931,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Leon,LEON,Leon,6190,377,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Logrono,LOGRONO,La Rioja,1499,98,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,245,4533,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,2118619,15341,343603,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Melilla,MELILLA,Melilla,33814,752,9362,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Menorca,MENORCA,Illes Balears,662282,5360,120480,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,157262,1046,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,4228504,29806,815177,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Pamplona,PAMPLONA,Navarra,14265,515,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Reus,REUS,Tarragona,185240,1687,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Sabadell,SABADELL,Barcelona,342,3675,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Salamanca,SALAMANCA,Salamanca,2772,908,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,San Sebastian,SAN SEBASTIAN,Gipuzkoa,22545,547,944,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Santiago,SANTIAGO,A Coruna,267553,2121,208390,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,114345,1126,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Sevilla,SEVILLA,Sevilla,525791,4616,840861,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Son Bonet,SON BONET,Illes Balears,680,1536,0,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Tenerife Norte,TENERIFE NORTE,Santa Cruz de Tenerife,535905,6607,990717,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Tenerife Sur,TENERIFE SUR,Santa Cruz de Tenerife,917107,5676,175022,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Valencia,VALENCIA,Valencia,824392,7372,1065750,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Valladolid,VALLADOLID,Valladolid,27387,669,132,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Vigo,VIGO,Pontevedra,121939,1377,68964,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Vitoria,VITORIA,Alava,13548,823,4226141,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2018,8,2018-08,Zaragoza,ZARAGOZA,Zaragoza,64373,940,15934398,08.Agosto_Definitivo_2018.xls,AGOSTO 2018
2019,8,2019-08,A Coruna,A CORUNA,A Coruna,120144,1641,12626,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,5790223,37140,44335616,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Aeropuerto Intl. Region Murcia,AEROPUERTO INTL. REGION MURCIA,Murcia,141399,932,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Albacete,ALBACETE,Albacete,41,20,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,3098,248,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Alicante-Elche,ALICANTE-ELCHE,Alicante,1692011,10757,270094,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Almeria,ALMERIA,Almeria,127722,1120,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Asturias,ASTURIAS,Asturias,144499,1325,1189,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Badajoz,BADAJOZ,Badajoz,5027,244,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Barcelona-El Prat J.T.,BARCELONA-EL PRAT J.T.,Barcelona,5410994,32673,13187637,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Bilbao,BILBAO,Bizkaia,566611,4396,66877,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Burgos,BURGOS,Burgos,2092,358,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,5679,559,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Cordoba,CORDOBA,Cordoba,817,878,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,El Hierro,EL HIERRO,Santa Cruz de Tenerife,29861,506,6130,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,106311,1169,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Fuerteventura,FUERTEVENTURA,Las Palmas,527838,4253,47253,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,305203,2366,3729,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Gran Canaria,GRAN CANARIA,Las Palmas,1082229,10605,1533697,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,17,657,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Ibiza,IBIZA,Illes Balears,1376350,12263,140116,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,132805,5020,20,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,La Gomera,LA GOMERA,Santa Cruz de Tenerife,11543,350,155,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,La Palma,LA PALMA,Santa Cruz de Tenerife,132192,1903,33371,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,686697,5417,114984,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Leon,LEON,Leon,6676,355,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Logrono,LOGRONO,La Rioja,1487,125,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,310,4940,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,2205899,15644,303581,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Melilla,MELILLA,Melilla,45448,977,8103,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Menorca,MENORCA,Illes Balears,689553,5541,104230,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,0,0,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,4281185,28790,818392,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Pamplona,PAMPLONA,Navarra,14141,480,3,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Reus,REUS,Tarragona,196893,1785,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Sabadell,SABADELL,Barcelona,615,4484,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Salamanca,SALAMANCA,Salamanca,2075,981,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,San Sebastian,SAN SEBASTIAN,Gipuzkoa,23857,540,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,295781,2130,224977,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,120979,1184,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Sevilla,SEVILLA,Sevilla,632775,5113,661099,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Son Bonet,SON BONET,Illes Balears,555,1591,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,565849,6788,1037147,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,913186,5528,148276,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Valencia,VALENCIA,Valencia,889748,7406,915471,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Valladolid,VALLADOLID,Valladolid,26323,726,0,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Vigo,VIGO,Pontevedra,95761,1088,58858,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Vitoria,VITORIA,Alava,19576,969,4113193,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2019,8,2019-08,Zaragoza,ZARAGOZA,Zaragoza,51147,784,15610688,08.Agosto_Definitivo_2019.xls,AGOSTO 2019
2020,8,2020-08,A Coruna,A CORUNA,A Coruna,39369,1245,6568,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,1356653,15182,27667915,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Aeropuerto Intl. Region Murcia,AEROPUERTO INTL. REGION MURCIA,Murcia,29470,515,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Albacete,ALBACETE,Albacete,2,4,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,2181,216,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Alicante-Elche Miguel Hdez.,ALICANTE-ELCHE MIGUEL HDEZ.,Alicante,480778,5810,248366,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Almeria,ALMERIA,Almeria,26566,662,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Asturias,ASTURIAS,Asturias,81804,956,295,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Badajoz,BADAJOZ,Badajoz,2460,224,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Barcelona-El Prat J.T.,BARCELONA-EL PRAT J.T.,Barcelona,1110578,14045,8124918,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Bilbao,BILBAO,Bizkaia,219507,2447,31696,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Burgos,BURGOS,Burgos,3254,1764,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,3918,407,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Cordoba,CORDOBA,Cordoba,806,799,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,El Hierro,EL HIERRO,Santa Cruz de Tenerife,27888,568,4636,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,42935,864,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Fuerteventura,FUERTEVENTURA,Las Palmas,262163,3115,27092,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,37565,1685,41874,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Gran Canaria,GRAN CANARIA,Las Palmas,469667,7088,1220353,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,12,182,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Ibiza,IBIZA,Illes Balears,574974,8368,96529,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,31758,4863,8,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,La Gomera,LA GOMERA,Santa Cruz de Tenerife,11450,328,31,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,La Palma,LA PALMA,Santa Cruz de Tenerife,88617,1954,21851,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,277432,3693,43505,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Leon,LEON,Leon,2741,316,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Logrono,LOGRONO,La Rioja,424,118,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,216,5270,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,677851,8931,53667,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Melilla,MELILLA,Melilla,20722,517,822,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Menorca,MENORCA,Illes Balears,321312,3493,79323,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,1240013,15562,518897,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Pamplona,PAMPLONA,Navarra,4470,288,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Reus,REUS,Tarragona,9680,1532,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Sabadell,SABADELL,Barcelona,494,4211,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Salamanca,SALAMANCA,Salamanca,251,1313,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,San Sebastian,SAN SEBASTIAN,Gipuzkoa,7848,268,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,147639,1794,251084,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,44782,754,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Sevilla,SEVILLA,Sevilla,255943,4044,746189,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Son Bonet,SON BONET,Illes Balears,792,1337,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,376703,5948,644845,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,231981,2645,55902,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Valencia,VALENCIA,Valencia,338430,4783,778967,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Valladolid,VALLADOLID,Valladolid,11719,510,0,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Vigo,VIGO,Pontevedra,34916,629,25369,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Vitoria,VITORIA,Alava,9709,962,4454970,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2020,8,2020-08,Zaragoza,ZARAGOZA,Zaragoza,32539,757,14717757,08.Agosto_Definitivo_2020.xls,AGOSTO 2020
2021,8,2021-08,A Coruna,A CORUNA,A Coruna,79585,1256,6789,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,2970904,23371,41947977,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Aeropuerto Intl. Region Murcia,AEROPUERTO INTL. REGION MURCIA,Murcia,66369,611,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Albacete,ALBACETE,Albacete,5,84,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,3433,288,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Alicante-Elche Miguel Hdez.,ALICANTE-ELCHE MIGUEL HDEZ.,Alicante,938204,7828,289662,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Almeria,ALMERIA,Almeria,52387,852,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Asturias,ASTURIAS,Asturias,137849,1148,402,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Badajoz,BADAJOZ,Badajoz,7475,287,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Barcelona-El Prat J.T.,BARCELONA-EL PRAT J.T.,Barcelona,2853548,21857,10604259,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Bilbao,BILBAO,Bizkaia,408609,3507,43193,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Burgos,BURGOS,Burgos,1448,1908,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,6464,578,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Cordoba,CORDOBA,Cordoba,156,1019,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,El Hierro,EL HIERRO,Santa Cruz de Tenerife,30084,546,4772,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,73355,924,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Fuerteventura,FUERTEVENTURA,Las Palmas,400133,3808,26395,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,80680,1956,1140,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Gran Canaria,GRAN CANARIA,Las Palmas,782586,8699,1379027,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,43,222,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Ibiza,IBIZA,Illes Balears,1016485,12160,90217,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,69883,3271,155,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,La Gomera,LA GOMERA,Santa Cruz de Tenerife,12896,328,50,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,La Palma,LA PALMA,Santa Cruz de Tenerife,113615,1853,24452,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,468419,4600,34331,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Leon,LEON,Leon,7291,469,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Logrono,LOGRONO,La Rioja,504,238,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,163,5397,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,1400183,13034,248158,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Melilla,MELILLA,Melilla,31657,696,1638,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Menorca,MENORCA,Illes Balears,577454,5247,71055,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,2651405,23245,641112,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Pamplona,PAMPLONA,Navarra,14524,626,360,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Reus,REUS,Tarragona,45476,1164,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Sabadell,SABADELL,Barcelona,578,3972,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Salamanca,SALAMANCA,Salamanca,3246,1157,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,San Sebastian,SAN SEBASTIAN,Gipuzkoa,19766,401,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,270304,2162,393169,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,88183,1187,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Sevilla,SEVILLA,Sevilla,466490,4479,691727,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Son Bonet,SON BONET,Illes Balears,1261,1634,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,504163,5948,1053693,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,517376,4516,53853,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Valencia,VALENCIA,Valencia,666894,6645,886406,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Valladolid,VALLADOLID,Valladolid,22849,867,0,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Vigo,VIGO,Pontevedra,78009,1095,55866,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Vitoria,VITORIA,Alava,19296,1061,4992991,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2021,8,2021-08,Zaragoza,ZARAGOZA,Zaragoza,49831,877,16243191,08_Agosto_Definitivo_2021.xls,AGOSTO 2021
2015,9,2015-09,A Coruna,A CORUNA,A Coruna,94397,1322,8813,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,4331479,32279,30729836,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Albacete,ALBACETE,Albacete,29,15,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,0,14,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Alicante-Elche,ALICANTE-ELCHE,Alicante,1097644,7300,351609,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Almeria,ALMERIA,Almeria,78671,1007,52,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Asturias,ASTURIAS,Asturias,112945,1057,10027,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Badajoz,BADAJOZ,Badajoz,296,56,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Barcelona-El Prat,BARCELONA-EL PRAT,Barcelona,3974601,27271,9856047,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Bilbao,BILBAO,Bizkaia,417475,4061,257422,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Burgos,BURGOS,Burgos,510,199,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,63,14,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Cordoba,CORDOBA,Cordoba,729,566,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,El Hierro,EL HIERRO,Santa Cruz de Tenerife,13368,330,6094,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,67646,988,0,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Fuerteventura,FUERTEVENTURA,Las Palmas,421260,3121,74910,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Girona,GIRONA,Girona,217884,2045,6050,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
2015,9,2015-09,Gran Canaria,GRAN CANARIA,Las Palmas,760953,7148,1573573,09.Septiembre-Definitivo-2015.xls,SEPTIEMBRE
